names,scores,logfoldchanges,pvals,pvals_adj
CEP126,1.8402231,2.3779964,0.0662695108923162,0.9156220651946414
ARHGAP1,1.8385366,0.99705833,0.06637352494042943,0.9156220651946414
SLC12A4,1.8354096,2.8940442,0.06700282571605276,0.9156220651946414
PTRH1,1.8336569,2.041693,0.06721390375452199,0.9156220651946414
ATR,1.833346,0.78750664,0.06710329711980872,0.9156220651946414
IQCA1,1.8317833,2.3481605,0.06751474400172336,0.9156220651946414
EDIL3,1.830488,1.476744,0.06762886482199251,0.9156220651946414
F8,1.8287286,2.0291307,0.06794972456240445,0.9156220651946414
MRPL21,1.8278883,2.337327,0.06809767232069516,0.9156220651946414
TUBB4A,1.827288,2.3378496,0.06818696907026936,0.9156220651946414
DOLPP1,1.8266802,2.3410535,0.06828002796190759,0.9156220651946414
GPR34,1.8262411,0.77049047,0.06815832551461758,0.9156220651946414
ZNF471,1.8261138,2.8590503,0.06838835873863976,0.9156220651946414
RBBP7,1.8252718,1.1931777,0.06837369564695236,0.9156220651946414
CCDC53,1.8249366,0.93325967,0.06839428977300377,0.9156220651946414
GPLD1,1.8236698,2.3237488,0.0687321136547817,0.9156220651946414
A2M,1.8230641,0.8320363,0.06862415871100307,0.9156220651946414
MPHOSPH8,1.8230383,0.78341585,0.06863329700196281,0.9156220651946414
IKZF5,1.8226318,1.6782511,0.06883524710895125,0.9156220651946414
GTF2H2,1.819697,1.0168935,0.06920448624408558,0.9156220651946414
MCM3,1.8183677,1.8203393,0.06950040276058005,0.9156220651946414
CBWD1,1.8183571,0.9708427,0.06939166029195394,0.9156220651946414
DOCK7,1.8177202,0.8541688,0.0694775521572447,0.9156220651946414
LIMS1,1.8164809,0.7755162,0.0696375578168186,0.9156220651946414
P2RY8,1.8157893,1.662947,0.0698778144406795,0.9156220651946414
TXNRD3,1.8121953,1.2681066,0.07038269791388947,0.9156220651946414
NBPF1,1.8115017,0.796905,0.07042522370044994,0.9156220651946414
ASXL2,1.8111377,0.7829889,0.07047684276815311,0.9156220651946414
SKA2,1.8107631,1.2678114,0.07060429456927711,0.9156220651946414
SS18,1.8074763,0.9612273,0.07107649805274431,0.9156220651946414
RINL,1.8071467,1.8008016,0.07123006143546337,0.9156220651946414
GHITM,1.8059855,1.3158609,0.07135512760287666,0.9156220651946414
SNX25,1.80509,1.0551562,0.07146291939649402,0.9156220651946414
EGR3,1.8031805,2.285463,0.07188835659577973,0.9156220651946414
CLCN7,1.8031579,1.0605011,0.07176546208309115,0.9156220651946414
SLC35E2B,1.8019198,2.2857296,0.07208745118838578,0.9156220651946414
SLC1A2,1.7993056,2.2855048,0.07249955152709013,0.9156220651946414
TERF1,1.7980698,1.0029781,0.07256660566945698,0.9156220651946414
UBQLN1,1.7979403,0.8565452,0.07256355902446844,0.9156220651946414
JTB,1.7975335,1.1692562,0.07266503036516353,0.9156220651946414
ABCB9,1.7968669,1.9820378,0.07286344154020229,0.9156220651946414
HECA,1.7968141,0.8579334,0.072738529081896,0.9156220651946414
RGCC,1.796734,2.2714314,0.07290496169988686,0.9156220651946414
ARHGAP25,1.7966996,0.79216087,0.07271976079111261,0.9156220651946414
ZNF69,1.7952464,0.9178034,0.0730050456279799,0.9156220651946414
FERMT2,1.7950878,1.7812647,0.07312942321702616,0.9156220651946414
BCL2,1.7925558,0.7942166,0.07338573994186971,0.9156220651946414
MTPN,1.7913408,1.0980394,0.07365054915230239,0.9156220651946414
STK17B,1.7889559,1.016865,0.07402643807886525,0.9156220651946414
FAM133B,1.7888618,0.81023306,0.07400686544463499,0.9156220651946414
FAM193B,1.788638,0.8561115,0.07405050234750112,0.9156220651946414
SUN2,1.7876046,1.1237212,0.07425800905483511,0.9156220651946414
XPR1,1.7867712,0.77559876,0.0743356042471222,0.9156220651946414
NDUFA1,1.7846273,1.2971693,0.07475583983112101,0.9156220651946414
CNEP1R1,1.7837121,1.9633632,0.07497756912350541,0.9156220651946414
ADCY10,1.7831404,1.9553051,0.07506898822877872,0.9156220651946414
OST4,1.7815737,1.42543,0.07526980048496375,0.9156220651946414
AZIN2,1.7801324,0.897396,0.07544216493876243,0.9156220651946414
IGIP,1.7799327,1.5142597,0.07554633841076648,0.9156220651946414
UNKL,1.7799258,1.5147706,0.07555094531894832,0.9156220651946414
DCAF10,1.7790793,0.7974307,0.07559835815187516,0.9156220651946414
WDR77,1.7787589,1.625014,0.07575331623534207,0.9156220651946414
LIMA1,1.7786885,1.0338058,0.07569390342735224,0.9156220651946414
NUP188,1.7785372,1.3469735,0.0757572778933605,0.9156220651946414
WAPL,1.7781863,0.7671087,0.07573348835745429,0.9156220651946414
KCNN4,1.7781601,1.7599183,0.0758659597525223,0.9156220651946414
DCTN3,1.7774307,2.2349162,0.07602320406690397,0.9156220651946414
ZNF678,1.7757027,0.973182,0.07617851990137942,0.9156220651946414
VPS9D1,1.7724695,1.114498,0.07673462224510061,0.9156220651946414
TBC1D4,1.7714784,0.77396524,0.07682240370596373,0.9156220651946414
MOB2,1.7705888,1.9475924,0.07713376395432782,0.9156220651946414
SLC24A1,1.7695581,1.7424532,0.07728792910030798,0.9156220651946414
ANKRD17,1.7691556,0.7978916,0.07720683117396655,0.9156220651946414
RASA1,1.7681637,0.7479208,0.07738570612193159,0.9156220651946414
MRPL9,1.7676452,1.7478552,0.07760885537102594,0.9156220651946414
WDR20,1.7659074,0.8290527,0.07778572251045016,0.9156220651946414
CBX7,1.7658974,1.277809,0.07784649963135683,0.9156220651946414
ECHDC1,1.7658507,0.8377894,0.07780176532974675,0.9156220651946414
SEMA4C,1.765636,1.3391495,0.07789919745927835,0.9156220651946414
CD86,1.7655652,0.7698729,0.07781090889756499,0.9156220651946414
TMEM63B,1.7648854,1.1070999,0.07800139090536429,0.9156220651946414
NFATC1,1.76277,1.1071658,0.07835650510532041,0.9156220651946414
CRTC3,1.7606958,1.1872869,0.07871036812585386,0.9156220651946414
GRIN1,1.7593312,1.0046375,0.07892637982291842,0.9156220651946414
TMEM131,1.758878,0.7540106,0.07895704917514557,0.9156220651946414
FOXO3,1.7586093,0.764187,0.07898980322285681,0.9156220651946414
MYO9B,1.7581444,0.7855318,0.07906124478150076,0.9156220651946414
LRP5,1.7528869,1.7206858,0.08010678034108144,0.9156220651946414
RECQL,1.7524624,1.0985337,0.08011199716075348,0.9156220651946414
MRPL16,1.749575,1.5849122,0.08066391779350926,0.9156220651946414
ST13,1.7495427,0.9539334,0.08059529901910172,0.9156220651946414
SECISBP2L,1.7485377,0.7878692,0.08074100398468621,0.9156220651946414
ALG13,1.744891,0.7624368,0.08137141097000523,0.9156220651946414
CD59,1.7446855,1.0624188,0.08145296980623588,0.9156220651946414
MED23,1.7445865,0.89630157,0.0814472169439659,0.9156220651946414
A1BG,1.7442566,1.9018974,0.0816159080041912,0.9156220651946414
FBXW8,1.7434487,0.8712922,0.08163942480661403,0.9156220651946414
ZNF839,1.743145,1.8978316,0.08180889817366765,0.9156220651946414
DCUN1D1,1.7415653,0.88294333,0.08197192325184727,0.9156220651946414
ATP5A1,1.7409998,1.0628442,0.08209678858713752,0.9156220651946414
TMEM109,1.7406489,1.2112831,0.08217066951413103,0.9156220651946414
ITGAE,1.7403605,1.1565398,0.08222626924673254,0.9156220651946414
PELI2,1.73973,0.74572974,0.08226705250320325,0.9156220651946414
ETFA,1.7395197,0.77908266,0.08231321829340925,0.9156220651946414
CCT2,1.7391798,1.1224338,0.0824272017851983,0.9156220651946414
AK2,1.7379925,1.0874556,0.08263085865497005,0.9156220651946414
DTX2,1.7376169,0.80223095,0.08265342674095491,0.9156220651946414
GLCE,1.7371311,0.7942275,0.08273973005320882,0.9156220651946414
KRTAP5-10,1.7358595,26.16013,0.08328555540821968,0.9156220651946414
CYP1B1,1.7357283,26.057268,0.08330880922128947,0.9156220651946414
EXOC8,1.7357049,26.119097,0.08331292767604692,0.9156220651946414
ASB16,1.7356585,26.06408,0.08332114463199325,0.9156220651946414
AMPD1,1.7355943,26.11754,0.08333253234717099,0.9156220651946414
BPGM,1.7355862,26.11834,0.08333396167959592,0.9156220651946414
HLA-DQB2,1.73558,26.13386,0.08333505980195988,0.9156220651946414
ZBTB45,1.7355031,26.20854,0.08334868441005132,0.9156220651946414
MRPL19,1.7353243,1.1159837,0.08310759029898604,0.9156220651946414
THAP9,1.7353051,26.07775,0.08338377778762603,0.9156220651946414
MYOT,1.7352322,26.085726,0.08339668979446381,0.9156220651946414
RUFY4,1.735182,26.102736,0.08340557314128816,0.9156220651946414
PALM2,1.735168,26.2098,0.08340806544605366,0.9156220651946414
FAXC,1.735119,26.169695,0.08341676012821445,0.9156220651946414
SNIP1,1.7349459,26.233252,0.08344744655728109,0.9156220651946414
MFGE8,1.7348267,26.085579,0.08346859050396754,0.9156220651946414
MGAM,1.7347335,26.139654,0.08348513249697812,0.9156220651946414
ZFP37,1.734538,26.080563,0.08351981725067453,0.9156220651946414
MEIS3,1.7341664,26.25205,0.08358577716267117,0.9156220651946414
C6orf10,1.7339181,26.084667,0.08362990227998694,0.9156220651946414
GJB7,1.7338992,26.154486,0.08363324690305372,0.9156220651946414
LLGL1,1.7337627,26.142183,0.0836574954909923,0.9156220651946414
SURF2,1.7334392,26.12712,0.08371500570779743,0.9156220651946414
GPR63,1.7333989,26.16323,0.08372215665993858,0.9156220651946414
SMPD3,1.7333591,26.242584,0.08372925699275985,0.9156220651946414
FAM57B,1.7333394,26.188902,0.08373274870264039,0.9156220651946414
AURKA,1.733027,26.017551,0.08378833020010688,0.9156220651946414
PRMT6,1.7329931,26.124748,0.0837943450806261,0.9156220651946414
SHC2,1.7328833,26.111895,0.0838138840364916,0.9156220651946414
HSPA12A,1.7328172,26.271563,0.08382566270509431,0.9156220651946414
HS3ST3A1,1.7328048,26.087702,0.08382786279797763,0.9156220651946414
FOXG1,1.7325604,26.191963,0.08387137171876104,0.9156220651946414
CLN6,1.7323928,26.213507,0.08390122491127906,0.9156220651946414
DAAM2,1.7321602,2.1501694,0.08376298064731369,0.9156220651946414
MAP7D2,1.731727,1.87566,0.08382103008663631,0.9156220651946414
NCDN,1.7316123,26.182457,0.0840403427967835,0.9156220651946414
CPT2,1.730576,1.6969097,0.084011132956216,0.9156220651946414
RAD51AP1,1.7305045,26.129086,0.08423812316190056,0.9156220651946414
ZNF181,1.7303116,26.140203,0.0842725989434698,0.9156220651946414
UCN,1.7302608,26.16444,0.08428168483355153,0.9156220651946414
ICMT,1.728604,26.21211,0.08457832987105676,0.9156220651946414
PPL,1.7284564,26.158943,0.08460479374081062,0.9156220651946414
MKX,1.7279786,26.161482,0.08469052160769701,0.9156220651946414
RNF168,1.7278823,0.9818144,0.08441603042753532,0.9156220651946414
CENPL,1.7276238,26.147434,0.08475419970582851,0.9156220651946414
NFKB1,1.7261447,0.7574844,0.08468759204817813,0.9156220651946414
PWP1,1.7253214,1.0477682,0.0848900887891434,0.9156220651946414
POR,1.7250546,1.0244573,0.08492512152076152,0.9156220651946414
CACNG8,1.7245705,1.8726097,0.08510414919192529,0.9156220651946414
CCM2,1.7237916,0.7273278,0.08510474715059498,0.9156220651946414
MSL3,1.7221024,1.1465805,0.08548135275125446,0.9156220651946414
CEBPA,1.7200322,0.8368503,0.08581250446926393,0.9156220651946414
EXTL2,1.7196025,1.5510578,0.08597503337514029,0.9156220651946414
IGBP1,1.7179984,0.9745966,0.08620358181670772,0.9156220651946414
GAS2,1.7179546,1.8599861,0.08630253974633902,0.9156220651946414
STXBP3,1.7169098,0.82655317,0.08637917367055588,0.9156220651946414
FASTKD2,1.7166573,1.3642721,0.08649045171192213,0.9156220651946414
TBCK,1.7150301,0.7339408,0.08669368604453286,0.9156220651946414
KLHDC1,1.7149721,0.9180821,0.08675111075466371,0.9156220651946414
FAM193A,1.714962,0.7389905,0.08671759047786345,0.9156220651946414
ZDHHC13,1.7149285,1.0432835,0.08677170357193201,0.9156220651946414
SLC35B3,1.7130988,1.2919731,0.08713376405348149,0.9156220651946414
LYL1,1.712946,0.9361779,0.08712752011165306,0.9156220651946414
GOSR1,1.712234,0.82799876,0.08723532397282477,0.9156220651946414
TOR3A,1.7100432,1.4363844,0.08771476778888176,0.9156220651946414
PANK3,1.7087407,1.1728978,0.0879354141153724,0.9156220651946414
C2CD5,1.707749,0.7426426,0.08804913956851497,0.9156220651946414
ZFAND2B,1.7076572,1.4155408,0.08817428188372937,0.9156220651946414
MTMR3,1.705177,0.7230143,0.08852099294620355,0.9156220651946414
IDE,1.705139,0.93167096,0.08856736104296677,0.9156220651946414
ABHD13,1.7024276,1.6619898,0.08915726822942527,0.9156220651946414
SLC25A37,1.7013842,0.75840956,0.08921303132765775,0.9156220651946414
CCDC174,1.6956333,0.9433084,0.0903575279153416,0.9156220651946414
RIC3,1.6955625,1.1653819,0.09040621624671599,0.9156220651946414
LHFPL2,1.6921608,0.82187766,0.09095105826519842,0.9156220651946414
EIF3M,1.691068,0.99763674,0.09123961505850746,0.9156220651946414
ZNF652,1.6901671,0.72170424,0.09134417164334065,0.9156220651946414
PLCH1,1.6899104,2.3550715,0.09162342074678784,0.9156220651946414
GBGT1,1.6865629,1.1998639,0.09213099768542063,0.9156220651946414
ACBD5,1.6864535,1.0195246,0.09212895482990384,0.9156220651946414
CAMLG,1.6855892,1.2549067,0.09232659594269586,0.9156220651946414
MVB12B,1.6846427,0.72084886,0.09240691682064553,0.9156220651946414
ABCE1,1.6846008,1.077587,0.09248835204778745,0.9156220651946414
POLR2L,1.6831897,1.5088639,0.09280371407707756,0.9156220651946414
MRPL18,1.6824641,1.410723,0.09293341801491149,0.9156220651946414
KDM5C,1.6794913,1.1112349,0.09348520285370188,0.9156220651946414
ARID4B,1.6786456,0.7215855,0.09357203715063228,0.9156220651946414
POGK,1.6776686,1.1455873,0.0938467450950982,0.9156220651946414
PLEKHA7,1.6760919,0.73881334,0.0940952409204011,0.9156220651946414
UQCRFS1,1.6758808,1.1097009,0.09419002150716306,0.9156220651946414
MIER1,1.6750442,0.7653172,0.09430299735416492,0.9156220651946414
ENG,1.6740724,0.7633309,0.09449910178060493,0.9156220651946414
JUNB,1.6730583,0.85586387,0.09471171723611545,0.9156220651946414
NR2C2AP,1.6677479,2.9232671,0.095979881829762,0.9156220651946414
BTG2,1.6664236,0.90461767,0.0960330547197138,0.9156220651946414
MTMR9,1.6646407,0.78989017,0.09636562737398677,0.9156220651946414
PPM1H,1.6620942,0.9847585,0.09690011456257082,0.9156220651946414
SPI1,1.6612653,0.71152115,0.09702626199044087,0.9156220651946414
MAN2C1,1.6611845,0.97231054,0.09709864834835798,0.9156220651946414
IFITM10,1.6609468,2.911284,0.09733717914910109,0.9156220651946414
PCBP1,1.6585821,1.0648861,0.09762170292150342,0.9156220651946414
PICK1,1.6585099,1.2265522,0.09766448883483933,0.9156220651946414
BCL2A1,1.657737,2.8980284,0.09798299044519239,0.9156220651946414
TVP23B,1.6561408,1.1750023,0.09813372556750884,0.9156220651946414
EIF4E2,1.6549041,1.2850934,0.09840317722336914,0.9156220651946414
RNASEH2C,1.6500618,1.2793106,0.09938809938099945,0.9156220651946414
SERPINH1,1.6445024,2.8480177,0.10067981545829523,0.9156220651946414
STK24,1.6444703,0.7609781,0.10046076206530138,0.9156220651946414
MPEG1,1.6444421,1.3466487,0.10055398330337156,0.9156220651946414
C2orf69,1.6436825,1.7051488,0.10075276403152104,0.9156220651946414
PKIB,1.6435143,2.837581,0.10088316550366042,0.9156220651946414
MRPL44,1.6433377,1.9127965,0.10085182171507219,0.9156220651946414
GMPPA,1.642774,2.8588834,0.1010391799609393,0.9156220651946414
HINT2,1.642057,2.8462343,0.10118607037152175,0.9156220651946414
MARS,1.6395819,0.76913744,0.10147857171823368,0.9156220651946414
CPED1,1.6395632,0.7619012,0.10144158893069101,0.9156220651946414
MIB1,1.6394901,0.6959218,0.10147535203586419,0.9156220651946414
RHBDD2,1.6362252,1.3400034,0.10226102064322277,0.9156220651946414
MICALL2,1.6361179,2.2240856,0.10237582098687516,0.9156220651946414
ARHGAP11A,1.6360531,2.812834,0.10243260778049133,0.9156220651946414
MCCC1,1.635754,0.71252674,0.1022611734702557,0.9156220651946414
ZNF438,1.6353239,0.74105746,0.10236424123404375,0.9156220651946414
PARVB,1.6347852,0.84570694,0.10249210269992803,0.9156220651946414
KIAA1211L,1.6336857,0.8831759,0.10272770010050788,0.9156220651946414
SLC25A34,1.6327176,2.8075674,0.10313178226929859,0.9156220651946414
HVCN1,1.6323134,1.0404072,0.10303199538577316,0.9156220651946414
EGR1,1.6321334,2.8012416,0.10325407614584897,0.9156220651946414
ST6GAL1,1.6318967,0.74146485,0.10302365367792007,0.9156220651946414
FLT1,1.6314759,1.1132072,0.10322193102523244,0.9156220651946414
PYCARD,1.6306609,0.9169763,0.1033655009260505,0.9156220651946414
TELO2,1.6301042,1.206672,0.1035267048079867,0.9156220651946414
YWHAG,1.6298232,0.74767977,0.10352171614170956,0.9156220651946414
MPPED1,1.6285968,2.7854524,0.10399934555261323,0.9156220651946414
GSTZ1,1.6281332,2.7842064,0.1040976020246346,0.9156220651946414
ZNF519,1.6276513,1.1532327,0.10403659070136814,0.9156220651946414
SMU1,1.6276114,1.1482735,0.10404530335372168,0.9156220651946414
BBOF1,1.6261363,2.771292,0.1045202646014567,0.9156220651946414
TGFBR1,1.6254616,0.7403599,0.10441054604231548,0.9156220651946414
C6orf89,1.625129,0.83837175,0.10452684287394909,0.9156220651946414
ACAP3,1.6245854,1.3298163,0.10471775820238084,0.9156220651946414
AKAP10,1.6236581,0.6879667,0.10480831321219805,0.9156220651946414
CNOT6L,1.6234616,0.7477884,0.10487152348020344,0.9156220651946414
C8orf76,1.6226159,2.7619665,0.10526999151062372,0.9156220651946414
SIK3,1.6210778,0.7068549,0.10535405158083819,0.9156220651946414
ALG1L2,1.620079,2.7527733,0.10581267482331798,0.9156220651946414
ARNTL2,1.6180524,2.7445397,0.10624765678942354,0.9156220651946414
NBPF3,1.6175535,1.1421238,0.10619572243731387,0.9156220651946414
NUSAP1,1.6175187,2.7594562,0.106365175285145,0.9156220651946414
TNIP1,1.6166469,1.250385,0.10640872683410627,0.9156220651946414
WASF2,1.6164594,0.70295393,0.10634560145283062,0.9156220651946414
MRPL28,1.6159258,2.1815784,0.10667018293021868,0.9156220651946414
FANCG,1.6151968,2.7348878,0.10686344050182922,0.9156220651946414
GPRIN3,1.6139193,0.6854976,0.10690835569771003,0.9156220651946414
AKAP6,1.6138312,0.8591446,0.10696823546422961,0.9156220651946414
ATP5I,1.6127981,0.9903386,0.10720832015601703,0.9156220651946414
EIF4G3,1.6114893,0.7664638,0.1074129976387293,0.9156220651946414
RBMX,1.6100518,0.6803033,0.1077469780334962,0.9156220651946414
NAV3,1.6066878,0.7970853,0.10845640116591602,0.9156220651946414
LRRIQ3,1.6059362,2.7051036,0.10887952453871964,0.9156220651946414
YWHAB,1.6054466,0.75857574,0.10877889681080806,0.9156220651946414
GNB5,1.6052876,1.8521938,0.1089587614727628,0.9156220651946414
TMEM9B,1.6052018,1.0463161,0.10888221788206529,0.9156220651946414
SPIN3,1.6052016,2.7151875,0.10904247374722925,0.9156220651946414
WDR76,1.6035045,2.7033231,0.1094147451428291,0.9156220651946414
HELQ,1.6034279,0.9380556,0.10924982380012736,0.9156220651946414
KMT2D,1.6029555,0.8785212,0.1093492118036928,0.9156220651946414
OPRD1,1.6019119,2.6995242,0.10976650095421597,0.9156220651946414
LAT,1.600621,1.8382262,0.10998760623636955,0.9156220651946414
MORC4,1.6005204,1.6366868,0.1099891785288815,0.9156220651946414
GAS6,1.599454,0.7591204,0.11010352556332277,0.9156220651946414
C4orf36,1.5986494,1.118982,0.11034497705461767,0.9156220651946414
KLF6,1.598354,0.6800062,0.11032957949770292,0.9156220651946414
CYP2S1,1.5957564,2.6851742,0.1111331676160615,0.9156220651946414
ATP6V0A1,1.5946652,0.6830004,0.11115716122780309,0.9156220651946414
P2RY14,1.5945435,1.63443,0.11131873390477659,0.9156220651946414
CNIH4,1.5929123,1.0125108,0.11159469329240312,0.9156220651946414
TMBIM6,1.5927545,0.67647225,0.11158464404249184,0.9156220651946414
SLC33A1,1.5917102,0.9808839,0.11186960292684156,0.9156220651946414
PSMC6,1.5914797,0.88978416,0.11190948181601489,0.9156220651946414
OGFRL1,1.5913687,0.6773747,0.111892888025261,0.9156220651946414
CENPO,1.5912848,2.6638017,0.11213145759429807,0.9156220651946414
LILRA1,1.5905741,2.1159866,0.11225628702093077,0.9156220651946414
ALKBH6,1.5901606,1.3801663,0.11227105355588214,0.9156220651946414
AOAH,1.5901576,0.7797693,0.1121354114759116,0.9156220651946414
IKZF2,1.5898678,0.8480916,0.1122617954043661,0.9156220651946414
MAP3K12,1.5894241,2.1153333,0.11251562499684153,0.9156220651946414
CLIP1,1.5888807,0.7141202,0.11246389068112984,0.9156220651946414
GALK1,1.5878806,2.647787,0.11289776046571479,0.9156220651946414
ZNF582,1.5877829,2.6455917,0.11291963258780992,0.9156220651946414
ZBTB2,1.5873457,2.1109846,0.11298460146039989,0.9156220651946414
